corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6529,130125 A007,130125,100,87,,0,91,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6542,130125 B007,130125,100,96,,0,97,100
A-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6528,130125 C007,130125,100,,85,0,90,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6547,130125 D007,130125,100,77,,0,84,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130125 H130,130125,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130125 H130,130125,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6522,130125 I1068,130125,100,70,,0,79,100
A+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6543,130129 A007,130129,100,96,,0,97,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6532,130129 B007,130129,100,93,,0,95,100
B+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6528,130129 C007,130129,100,,83,0,88,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6540,130129 D007,130129,100,80,,0,86,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6857,130129 H130,130129,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6857,130129 H130,130129,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6553,130129 I1068,130129,100,98,,0,99,100
B-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6530,130133 A007,130133,66,79,,0,82,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6542,130133 B007,130133,100,90,,0,93,100
C-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6544,130133 C007,130133,0,,70,0,70,100
B-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6533,130133 D007,130133,100,71,,0,80,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130133 H130,130133,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130133 H130,130133,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6519,130133 I0021,130133,100,100,,0,100,100
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6550,130134 A007,130134,33,99,,0,93,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6523,130134 B007,130134,100,95,,0,97,100
C+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6544,130134 C007,130134,100,,70,0,79,100
C,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6533,130134 D007,130134,0,77,,0,75,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130134 H130,130134,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130134 H130,130134,,,,0,,
B+,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6458,130135 A200,130135,0,95,,0,88,100
B-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7838,130135 B200,130135,0,84,,0,80,100
B-,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7842,130135 C220,130135,0,,85,0,81,100
C,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6473,130135 D300,130135,0,76,,0,74,100
C+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6446,130135 E200,130135,0,,,0,78,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130135 H130,130135,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130135 H130,130135,,,,0,,
P,AT - Film Studies,I1073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6460,130135 I1073,130135,100,89,,0,89,100
B,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6550,130136 A007,130136,33,87,,0,85,100
B+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6542,130136 B007,130136,100,83,,0,88,100
C-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6528,130136 C007,130136,0,,70,0,70,100
C,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6533,130136 D007,130136,0,76,,0,74,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130136 H130,130136,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130136 H130,130136,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6522,130136 I1068,130136,100,71,,0,80,100
I,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6550,130138 A007,130138,33,,,0,,50
I,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6532,130138 B007,130138,0,,,0,,50
I,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6546,130138 C007,130138,0,,70,0,63,66
I,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6545,130138 D007,130138,0,,,0,,75
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130138 H130,130138,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130138 H130,130138,,,,0,,
NO GRADE,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6522,130138 I1068,130138,100,,,0,,100
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6543,130140 A007,130140,66,90,,0,90,100
A-,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6532,130140 B007,130140,100,85,,0,90,100
B+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6528,130140 C007,130140,100,,83,0,88,100
I,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6547,130140 D007,130140,100,73,,1,81,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130140 H130,130140,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130140 H130,130140,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6527,130140 I0021,130140,100,100,,0,100,100
C,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6530,130141 A007,130141,0,78,,0,76,100
B-,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6532,130141 B007,130141,0,85,,0,81,100
C,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6546,130141 C007,130141,0,,76,0,74,100
I,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6540,130141 D007,130141,0,73,,1,72,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130141 H130,130141,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130141 H130,130141,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6519,130141 I0021,130141,100,100,,0,100,100
B+,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6458,130143 A200,130143,33,93,,0,89,100
B+,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6462,130143 B200,130143,100,83,,0,88,100
B-,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,7840,130143 C220,130143,0,,85,0,81,100
B,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6445,130143 D300,130143,33,88,,0,86,100
I,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6470,130143 E200,130143,0,,,1,78,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130143 H130,130143,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130143 H130,130143,,,,0,,
P,AT-Intro to Theatre,I1021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6456,130143 I1021,130143,100,95,,0,95,100
C,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6550,130145 A007,130145,0,74,,0,73,100
A-,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6532,130145 B007,130145,0,99,,0,90,100
A,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6544,130145 C007,130145,100,,91,0,94,100
C+,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6545,130145 D007,130145,0,80,,0,77,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130145 H130,130145,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130145 H130,130145,,,,0,,
C+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6530,130148 A007,130148,33,77,,0,78,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6542,130148 B007,130148,100,94,,0,96,100
B,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6539,130148 C007,130148,100,,76,0,83,100
C,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6533,130148 D007,130148,0,76,,0,74,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130148 H130,130148,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130148 H130,130148,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6522,130148 I1068,130148,100,84,,0,89,100
A-,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6458,130150 A200,130150,100,89,,0,92,100
B,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7838,130150 B200,130150,100,78,,0,85,100
B+,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7841,130150 C220,130150,0,,96,0,88,100
C+,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6445,130150 D300,130150,0,83,,0,79,100
C+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6446,130150 E200,130150,0,,,0,78,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130150 H130,130150,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130150 H130,130150,,,,0,,
P,AT - Film Studies,I1073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6460,130150 I1073,130150,100,84,,0,84,100
B,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6432,130151 A200,130151,0,93,,0,86,100
B,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6431,130151 B200,130151,0,89,,0,83,100
B+,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7842,130151 C220,130151,0,,96,0,88,100
I,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,6473,130151 D300,130151,0,63,,0,65,100
A,AT-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6444,130151 E300,130151,60,,,0,96,100
A,AT - AP Psychology,G201,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6467,130151 G201,130151,100,91,,0,94,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130151 H130,130151,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130151 H130,130151,,,,0,,
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6530,130152 A007,130152,33,100,,0,94,100
B,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6542,130152 B007,130152,0,93,,0,86,100
C,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6539,130152 C007,130152,0,,76,0,74,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6540,130152 D007,130152,100,79,,0,85,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130152 H130,130152,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130152 H130,130152,,,,0,,
P,AT - Film Studies,I0073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6521,130152 I0073,130152,100,86,,0,86,100
B,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6550,130153 A007,130153,33,85,,0,84,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6532,130153 B007,130153,100,97,,0,98,100
B,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6546,130153 C007,130153,100,,78,0,85,100
C-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6545,130153 D007,130153,0,73,,0,72,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130153 H130,130153,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130153 H130,130153,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6527,130153 I0021,130153,100,90,,0,90,100
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6550,130156 A007,130156,33,100,,0,94,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6523,130156 B007,130156,100,98,,0,99,100
B-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6544,130156 C007,130156,0,,87,0,82,100
B-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6533,130156 D007,130156,0,85,,0,81,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130156 H130,130156,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130156 H130,130156,,,,0,,
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6529,130157 A007,130157,33,96,,0,91,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6523,130157 B007,130157,100,93,,0,95,100
B+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6544,130157 C007,130157,100,,83,0,88,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6547,130157 D007,130157,100,75,,0,83,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130157 H130,130157,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130157 H130,130157,,,,0,,
P,AT - Film Studies,I0073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6534,130157 I0073,130157,100,92,,0,92,100
B,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6458,130158 A200,130158,0,88,,0,83,100
B-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6462,130158 B200,130158,100,72,,0,80,100
C+,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,7840,130158 C220,130158,0,,81,0,78,100
C-,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6473,130158 D300,130158,0,70,,0,70,100
B-,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6470,130158 E200,130158,0,,,0,82,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130158 H130,130158,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130158 H130,130158,,,,0,,
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6530,130161 A007,130161,33,97,,0,92,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6542,130161 B007,130161,100,93,,0,95,100
A-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6544,130161 C007,130161,100,,85,0,90,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6533,130161 D007,130161,100,79,,0,85,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130161 H130,130161,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130161 H130,130161,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6553,130161 I1068,130161,100,91,,0,94,100
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6529,130165 A007,130165,33,100,,0,94,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6542,130165 B007,130165,100,99,,0,99,100
A,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6544,130165 C007,130165,100,,94,0,96,100
A-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6545,130165 D007,130165,100,89,,0,92,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130165 H130,130165,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130165 H130,130165,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6519,130165 I0021,130165,100,100,,0,100,100
B+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6550,130166 A007,130166,0,97,,0,89,100
A-,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6542,130166 B007,130166,100,89,,0,92,100
A-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6544,130166 C007,130166,100,,89,0,92,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6545,130166 D007,130166,100,78,,0,85,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130166 H130,130166,,,,0,,
